:START_ID,:END_ID,first_year:INT,pub_count:INT,:TYPE
466,575,2015,1,coauthor
466,578,2015,1,coauthor
466,579,2015,1,coauthor
466,580,2015,1,coauthor
466,581,2015,1,coauthor
466,582,2015,1,coauthor
466,583,2015,1,coauthor
466,586,2015,1,coauthor
466,587,2015,1,coauthor
466,588,2015,1,coauthor
466,592,2015,1,coauthor
466,596,2015,1,coauthor
466,601,2015,1,coauthor
466,602,2015,1,coauthor
466,603,2015,1,coauthor
466,604,2015,1,coauthor
466,605,2015,1,coauthor
466,606,2015,1,coauthor
471,474,2015,1,coauthor
471,476,2015,1,coauthor
471,481,2015,1,coauthor
471,483,2015,1,coauthor
471,490,2015,1,coauthor
471,491,2015,1,coauthor
471,505,2015,1,coauthor
471,506,2015,1,coauthor
471,507,2015,1,coauthor
471,509,2015,1,coauthor
471,512,2015,1,coauthor
471,513,2015,1,coauthor
471,517,2015,1,coauthor
471,518,2015,1,coauthor
471,524,2015,1,coauthor
471,544,2015,1,coauthor
471,547,2015,1,coauthor
471,551,2015,1,coauthor
471,552,2015,1,coauthor
471,575,2015,1,coauthor
471,578,2015,1,coauthor
471,579,2015,1,coauthor
471,580,2015,1,coauthor
471,581,2015,1,coauthor
471,582,2015,1,coauthor
471,583,2015,1,coauthor
471,586,2015,1,coauthor
471,587,2015,1,coauthor
471,588,2015,1,coauthor
471,592,2015,1,coauthor
471,596,2015,1,coauthor
471,601,2015,1,coauthor
471,602,2015,1,coauthor
471,603,2015,1,coauthor
471,604,2015,1,coauthor
471,605,2015,1,coauthor
471,606,2015,1,coauthor
474,476,2015,1,coauthor
474,481,2015,1,coauthor
474,483,2015,1,coauthor
474,490,2015,1,coauthor
474,491,2015,1,coauthor
474,505,2015,1,coauthor
474,506,2015,1,coauthor
474,507,2015,1,coauthor
474,509,2015,1,coauthor
474,512,2015,1,coauthor
474,513,2015,1,coauthor
474,517,2015,1,coauthor
474,518,2015,1,coauthor
474,524,2015,1,coauthor
474,544,2015,1,coauthor
474,547,2015,1,coauthor
474,551,2015,1,coauthor
474,552,2015,1,coauthor
474,575,2015,1,coauthor
474,578,2015,1,coauthor
474,579,2015,1,coauthor
474,580,2015,1,coauthor
474,581,2015,1,coauthor
474,582,2015,1,coauthor
474,583,2015,1,coauthor
474,586,2015,1,coauthor
474,587,2015,1,coauthor
474,588,2015,1,coauthor
474,592,2015,1,coauthor
474,596,2015,1,coauthor
474,601,2015,1,coauthor
474,602,2015,1,coauthor
474,603,2015,1,coauthor
474,604,2015,1,coauthor
474,605,2015,1,coauthor
474,606,2015,1,coauthor
476,481,2015,1,coauthor
476,483,2015,1,coauthor
476,490,2015,1,coauthor
476,491,2015,1,coauthor
476,505,2015,1,coauthor
476,506,2015,1,coauthor
476,507,2015,1,coauthor
476,509,2015,1,coauthor
476,512,2015,1,coauthor
476,513,2015,1,coauthor
476,517,2015,1,coauthor
476,518,2015,1,coauthor
476,524,2015,1,coauthor
476,544,2015,1,coauthor
476,547,2015,1,coauthor
476,551,2015,1,coauthor
476,552,2015,1,coauthor
476,575,2015,1,coauthor
476,578,2015,1,coauthor
476,579,2015,1,coauthor
476,580,2015,1,coauthor
476,581,2015,1,coauthor
476,582,2015,1,coauthor
476,583,2015,1,coauthor
476,586,2015,1,coauthor
476,587,2015,1,coauthor
476,588,2015,1,coauthor
476,592,2015,1,coauthor
476,596,2015,1,coauthor
476,601,2015,1,coauthor
476,603,2015,1,coauthor
476,604,2015,1,coauthor
476,605,2015,1,coauthor
476,606,2015,1,coauthor
481,483,2015,1,coauthor
481,490,2015,1,coauthor
481,491,2015,1,coauthor
481,505,2015,1,coauthor
481,506,2015,1,coauthor
481,507,2015,1,coauthor
481,509,2015,1,coauthor
481,512,2015,1,coauthor
481,513,2015,1,coauthor
481,517,2015,1,coauthor
481,518,2015,1,coauthor
481,524,2015,1,coauthor
481,544,2015,1,coauthor
481,547,2015,1,coauthor
481,551,2015,1,coauthor
481,552,2015,1,coauthor
481,575,2015,1,coauthor
481,578,2015,1,coauthor
481,579,2015,1,coauthor
481,580,2015,1,coauthor
481,581,2015,1,coauthor
481,582,2015,1,coauthor
481,583,2015,1,coauthor
481,586,2015,1,coauthor
481,587,2015,1,coauthor
481,588,2015,1,coauthor
481,592,2015,1,coauthor
481,596,2015,1,coauthor
481,601,2015,1,coauthor
481,602,2015,1,coauthor
481,603,2015,1,coauthor
481,604,2015,1,coauthor
481,605,2015,1,coauthor
481,606,2015,1,coauthor
483,490,2015,1,coauthor
483,491,2015,1,coauthor
483,505,2015,1,coauthor
483,506,2015,1,coauthor
483,507,2015,1,coauthor
483,509,2015,1,coauthor
483,512,2015,1,coauthor
483,513,2015,1,coauthor
483,517,2015,1,coauthor
483,518,2015,1,coauthor
483,524,2015,1,coauthor
483,544,2015,1,coauthor
483,547,2015,1,coauthor
483,551,2015,1,coauthor
483,552,2015,1,coauthor
483,575,2015,1,coauthor
483,578,2015,1,coauthor
483,579,2015,1,coauthor
483,580,2015,1,coauthor
483,581,2015,1,coauthor
483,582,2015,1,coauthor
483,583,2015,1,coauthor
483,586,2015,1,coauthor
483,587,2015,1,coauthor
483,588,2015,1,coauthor
483,596,2015,1,coauthor
483,601,2015,1,coauthor
483,602,2015,1,coauthor
483,603,2015,1,coauthor
483,604,2015,1,coauthor
483,605,2015,1,coauthor
483,606,2015,1,coauthor
490,491,2015,1,coauthor
490,505,2015,1,coauthor
490,506,2015,1,coauthor
490,507,2015,1,coauthor
490,509,2015,1,coauthor
490,512,2015,1,coauthor
490,513,2015,1,coauthor
490,517,2015,1,coauthor
490,518,2015,1,coauthor
490,524,2015,1,coauthor
490,544,2015,1,coauthor
490,547,2015,1,coauthor
490,551,2015,1,coauthor
490,552,2015,1,coauthor
490,575,2015,1,coauthor
490,578,2015,1,coauthor
490,579,2015,1,coauthor
490,580,2015,1,coauthor
490,581,2015,1,coauthor
490,582,2015,1,coauthor
490,583,2015,1,coauthor
490,586,2015,1,coauthor
490,587,2015,1,coauthor
490,588,2015,1,coauthor
490,592,2015,1,coauthor
490,596,2015,1,coauthor
490,601,2015,1,coauthor
490,602,2015,1,coauthor
490,603,2015,1,coauthor
490,604,2015,1,coauthor
490,605,2015,1,coauthor
490,606,2015,1,coauthor
491,505,2015,1,coauthor
491,506,2015,1,coauthor
491,507,2015,1,coauthor
491,509,2015,1,coauthor
491,512,2015,1,coauthor
491,513,2015,1,coauthor
491,517,2015,1,coauthor
491,518,2015,1,coauthor
491,524,2015,1,coauthor
491,544,2015,1,coauthor
491,547,2015,1,coauthor
491,551,2015,1,coauthor
491,552,2015,1,coauthor
491,575,2015,1,coauthor
491,578,2015,1,coauthor
491,579,2015,1,coauthor
491,580,2015,1,coauthor
491,581,2015,1,coauthor
491,582,2015,1,coauthor
491,583,2015,1,coauthor
491,586,2015,1,coauthor
491,587,2015,1,coauthor
491,588,2015,1,coauthor
491,592,2015,1,coauthor
491,596,2015,1,coauthor
491,601,2015,1,coauthor
491,602,2015,1,coauthor
491,603,2015,1,coauthor
491,604,2015,1,coauthor
491,605,2015,1,coauthor
491,606,2015,1,coauthor
505,506,2015,1,coauthor
505,507,2015,1,coauthor
505,509,2015,1,coauthor
505,512,2015,1,coauthor
505,513,2015,1,coauthor
505,517,2015,1,coauthor
505,518,2015,1,coauthor
505,524,2015,1,coauthor
505,544,2015,1,coauthor
505,547,2015,1,coauthor
505,551,2015,1,coauthor
505,552,2015,1,coauthor
505,575,2015,1,coauthor
505,578,2015,1,coauthor
505,579,2015,1,coauthor
505,580,2015,1,coauthor
505,581,2015,1,coauthor
505,582,2015,1,coauthor
505,583,2015,1,coauthor
505,586,2015,1,coauthor
505,587,2015,1,coauthor
505,588,2015,1,coauthor
505,592,2015,1,coauthor
505,596,2015,1,coauthor
505,601,2015,1,coauthor
505,602,2015,1,coauthor
505,603,2015,1,coauthor
505,604,2015,1,coauthor
505,605,2015,1,coauthor
505,606,2015,1,coauthor
506,507,2015,1,coauthor
506,509,2015,1,coauthor
506,512,2015,1,coauthor
506,513,2015,1,coauthor
506,517,2015,1,coauthor
506,518,2015,1,coauthor
506,524,2015,1,coauthor
506,544,2015,1,coauthor
506,547,2015,1,coauthor
506,551,2015,1,coauthor
506,552,2015,1,coauthor
506,575,2015,1,coauthor
506,578,2015,1,coauthor
506,579,2015,1,coauthor
506,580,2015,1,coauthor
506,581,2015,1,coauthor
506,582,2015,1,coauthor
506,583,2015,1,coauthor
506,586,2015,1,coauthor
506,587,2015,1,coauthor
506,588,2015,1,coauthor
506,592,2015,1,coauthor
506,596,2015,1,coauthor
506,601,2015,1,coauthor
506,602,2015,1,coauthor
506,603,2015,1,coauthor
506,604,2015,1,coauthor
506,605,2015,1,coauthor
506,606,2015,1,coauthor
507,509,2015,1,coauthor
507,512,2015,1,coauthor
507,513,2015,1,coauthor
507,517,2015,1,coauthor
507,518,2015,1,coauthor
507,524,2015,1,coauthor
507,544,2015,1,coauthor
507,547,2015,1,coauthor
507,551,2015,1,coauthor
507,552,2015,1,coauthor
507,575,2015,1,coauthor
507,578,2015,1,coauthor
507,579,2015,1,coauthor
507,580,2015,1,coauthor
507,581,2015,1,coauthor
507,582,2015,1,coauthor
507,583,2015,1,coauthor
507,586,2015,1,coauthor
507,587,2015,1,coauthor
507,588,2015,1,coauthor
507,592,2015,1,coauthor
507,596,2015,1,coauthor
507,601,2015,1,coauthor
507,602,2015,1,coauthor
507,603,2015,1,coauthor
507,604,2015,1,coauthor
507,605,2015,1,coauthor
507,606,2015,1,coauthor
509,512,2015,1,coauthor
509,513,2015,1,coauthor
509,517,2015,1,coauthor
509,518,2015,1,coauthor
509,524,2015,1,coauthor
509,544,2015,1,coauthor
509,547,2015,1,coauthor
509,551,2015,1,coauthor
509,552,2015,1,coauthor
509,575,2015,1,coauthor
509,578,2015,1,coauthor
509,579,2015,1,coauthor
509,580,2015,1,coauthor
509,581,2015,1,coauthor
509,582,2015,1,coauthor
509,583,2015,1,coauthor
509,586,2015,1,coauthor
509,587,2015,1,coauthor
509,588,2015,1,coauthor
509,592,2015,1,coauthor
509,596,2015,1,coauthor
509,601,2015,1,coauthor
509,602,2015,1,coauthor
509,603,2015,1,coauthor
509,604,2015,1,coauthor
509,605,2015,1,coauthor
509,606,2015,1,coauthor
512,513,2015,1,coauthor
512,517,2015,1,coauthor
512,518,2015,1,coauthor
512,524,2015,1,coauthor
512,544,2015,1,coauthor
512,551,2015,1,coauthor
512,552,2015,1,coauthor
512,575,2015,1,coauthor
512,578,2015,1,coauthor
512,579,2015,1,coauthor
512,580,2015,1,coauthor
512,581,2015,1,coauthor
512,582,2015,1,coauthor
512,583,2015,1,coauthor
512,586,2015,1,coauthor
512,587,2015,1,coauthor
512,588,2015,1,coauthor
512,592,2015,1,coauthor
512,596,2015,1,coauthor
512,601,2015,1,coauthor
512,602,2015,1,coauthor
512,603,2015,1,coauthor
512,604,2015,1,coauthor
512,605,2015,1,coauthor
512,606,2015,1,coauthor
513,517,2015,1,coauthor
513,518,2015,1,coauthor
513,524,2015,1,coauthor
513,544,2015,1,coauthor
513,547,2015,1,coauthor
513,551,2015,1,coauthor
513,552,2015,1,coauthor
513,575,2015,1,coauthor
513,578,2015,1,coauthor
513,579,2015,1,coauthor
513,580,2015,1,coauthor
513,581,2015,1,coauthor
513,582,2015,1,coauthor
513,583,2015,1,coauthor
513,586,2015,1,coauthor
513,587,2015,1,coauthor
513,588,2015,1,coauthor
513,592,2015,1,coauthor
513,596,2015,1,coauthor
513,601,2015,1,coauthor
513,602,2015,1,coauthor
513,603,2015,1,coauthor
513,604,2015,1,coauthor
513,605,2015,1,coauthor
513,606,2015,1,coauthor
517,518,2015,1,coauthor
517,524,2015,1,coauthor
517,544,2015,1,coauthor
517,547,2015,1,coauthor
517,551,2015,1,coauthor
517,552,2015,1,coauthor
517,575,2015,1,coauthor
517,578,2015,1,coauthor
517,579,2015,1,coauthor
517,580,2015,1,coauthor
517,581,2015,1,coauthor
517,582,2015,1,coauthor
517,583,2015,1,coauthor
517,586,2015,1,coauthor
517,587,2015,1,coauthor
517,588,2015,1,coauthor
517,592,2015,1,coauthor
517,596,2015,1,coauthor
517,601,2015,1,coauthor
517,602,2015,1,coauthor
517,603,2015,1,coauthor
517,604,2015,1,coauthor
517,605,2015,1,coauthor
517,606,2015,1,coauthor
518,524,2015,1,coauthor
518,544,2015,1,coauthor
518,547,2015,1,coauthor
518,551,2015,1,coauthor
518,552,2015,1,coauthor
518,575,2015,1,coauthor
518,578,2015,1,coauthor
518,579,2015,1,coauthor
518,580,2015,1,coauthor
518,581,2015,1,coauthor
518,582,2015,1,coauthor
518,583,2015,1,coauthor
518,586,2015,1,coauthor
518,587,2015,1,coauthor
518,588,2015,1,coauthor
518,592,2015,1,coauthor
518,596,2015,1,coauthor
518,601,2015,1,coauthor
518,602,2015,1,coauthor
518,603,2015,1,coauthor
518,604,2015,1,coauthor
518,605,2015,1,coauthor
518,606,2015,1,coauthor
524,544,2015,1,coauthor
524,547,2015,1,coauthor
524,551,2015,1,coauthor
524,552,2015,1,coauthor
524,575,2015,1,coauthor
524,578,2015,1,coauthor
524,579,2015,1,coauthor
524,580,2015,1,coauthor
524,581,2015,1,coauthor
524,582,2015,1,coauthor
524,583,2015,1,coauthor
524,586,2015,1,coauthor
524,587,2015,1,coauthor
524,588,2015,1,coauthor
524,592,2015,1,coauthor
524,596,2015,1,coauthor
524,601,2015,1,coauthor
524,602,2015,1,coauthor
524,603,2015,1,coauthor
524,604,2015,1,coauthor
524,605,2015,1,coauthor
524,606,2015,1,coauthor
544,547,2015,1,coauthor
544,551,2015,1,coauthor
544,552,2015,1,coauthor
544,575,2015,1,coauthor
544,578,2015,1,coauthor
544,579,2015,1,coauthor
544,580,2015,1,coauthor
544,581,2015,1,coauthor
544,582,2015,1,coauthor
544,583,2015,1,coauthor
544,586,2015,1,coauthor
544,587,2015,1,coauthor
544,588,2015,1,coauthor
544,592,2015,1,coauthor
544,596,2015,1,coauthor
544,601,2015,1,coauthor
544,602,2015,1,coauthor
544,603,2015,1,coauthor
544,604,2015,1,coauthor
544,605,2015,1,coauthor
544,606,2015,1,coauthor
547,551,2015,1,coauthor
547,552,2015,1,coauthor
547,575,2015,1,coauthor
547,578,2015,1,coauthor
547,579,2015,1,coauthor
547,580,2015,1,coauthor
547,581,2015,1,coauthor
547,582,2015,1,coauthor
547,583,2015,1,coauthor
547,586,2015,1,coauthor
547,587,2015,1,coauthor
547,588,2015,1,coauthor
547,592,2015,1,coauthor
547,596,2015,1,coauthor
547,601,2015,1,coauthor
547,602,2015,1,coauthor
547,603,2015,1,coauthor
547,604,2015,1,coauthor
547,605,2015,1,coauthor
547,606,2015,1,coauthor
551,552,2015,1,coauthor
551,575,2015,1,coauthor
551,578,2015,1,coauthor
551,579,2015,1,coauthor
551,580,2015,1,coauthor
551,581,2015,1,coauthor
551,582,2015,1,coauthor
551,583,2015,1,coauthor
551,586,2015,1,coauthor
551,587,2015,1,coauthor
551,588,2015,1,coauthor
551,592,2015,1,coauthor
551,596,2015,1,coauthor
551,601,2015,1,coauthor
551,602,2015,1,coauthor
551,603,2015,1,coauthor
551,604,2015,1,coauthor
551,605,2015,1,coauthor
551,606,2015,1,coauthor
552,575,2015,1,coauthor
552,578,2015,1,coauthor
552,579,2015,1,coauthor
552,580,2015,1,coauthor
552,581,2015,1,coauthor
552,582,2015,1,coauthor
552,583,2015,1,coauthor
552,586,2015,1,coauthor
552,587,2015,1,coauthor
552,588,2015,1,coauthor
552,592,2015,1,coauthor
552,596,2015,1,coauthor
552,601,2015,1,coauthor
552,602,2015,1,coauthor
552,603,2015,1,coauthor
552,604,2015,1,coauthor
552,606,2015,1,coauthor
575,578,2015,1,coauthor
575,579,2015,1,coauthor
575,580,2015,1,coauthor
575,581,2015,1,coauthor
575,582,2015,1,coauthor
575,583,2015,1,coauthor
575,586,2015,1,coauthor
575,587,2015,1,coauthor
575,588,2015,1,coauthor
575,592,2015,1,coauthor
575,596,2015,1,coauthor
575,601,2015,1,coauthor
575,602,2015,1,coauthor
575,603,2015,1,coauthor
575,604,2015,1,coauthor
575,605,2015,1,coauthor
575,606,2015,1,coauthor
578,579,2015,1,coauthor
578,580,2015,1,coauthor
578,581,2015,1,coauthor
578,582,2015,1,coauthor
578,583,2015,1,coauthor
578,586,2015,1,coauthor
578,587,2015,1,coauthor
578,588,2015,1,coauthor
578,592,2015,1,coauthor
578,596,2015,1,coauthor
578,601,2015,1,coauthor
578,602,2015,1,coauthor
578,603,2015,1,coauthor
578,604,2015,1,coauthor
578,605,2015,1,coauthor
578,606,2015,1,coauthor
579,580,2015,1,coauthor
579,581,2015,1,coauthor
579,582,2015,1,coauthor
579,583,2015,1,coauthor
579,586,2015,1,coauthor
579,587,2015,1,coauthor
579,588,2015,1,coauthor
579,592,2015,1,coauthor
579,596,2015,1,coauthor
579,601,2015,1,coauthor
579,602,2015,1,coauthor
579,603,2015,1,coauthor
579,604,2015,1,coauthor
579,605,2015,1,coauthor
579,606,2015,1,coauthor
580,581,2015,1,coauthor
580,582,2015,1,coauthor
580,583,2015,1,coauthor
580,586,2015,1,coauthor
580,587,2015,1,coauthor
580,588,2015,1,coauthor
580,592,2015,1,coauthor
580,596,2015,1,coauthor
580,601,2015,1,coauthor
580,602,2015,1,coauthor
580,603,2015,1,coauthor
580,604,2015,1,coauthor
580,605,2015,1,coauthor
580,606,2015,1,coauthor
581,582,2015,1,coauthor
581,583,2015,1,coauthor
581,587,2015,1,coauthor
581,588,2015,1,coauthor
581,592,2015,1,coauthor
581,596,2015,1,coauthor
581,601,2015,1,coauthor
581,602,2015,1,coauthor
581,603,2015,1,coauthor
581,604,2015,1,coauthor
581,605,2015,1,coauthor
581,606,2015,1,coauthor
582,583,2015,1,coauthor
582,586,2015,1,coauthor
582,587,2015,1,coauthor
582,588,2015,1,coauthor
582,592,2015,1,coauthor
582,596,2015,1,coauthor
582,601,2015,1,coauthor
582,602,2015,1,coauthor
582,603,2015,1,coauthor
582,604,2015,1,coauthor
582,605,2015,1,coauthor
582,606,2015,1,coauthor
583,586,2015,1,coauthor
583,587,2015,1,coauthor
583,588,2015,1,coauthor
583,592,2015,1,coauthor
583,596,2015,1,coauthor
583,601,2015,1,coauthor
583,602,2015,1,coauthor
583,603,2015,1,coauthor
583,604,2015,1,coauthor
583,605,2015,1,coauthor
583,606,2015,1,coauthor
586,587,2015,1,coauthor
586,588,2015,1,coauthor
586,592,2015,1,coauthor
586,596,2015,1,coauthor
586,601,2015,1,coauthor
586,602,2015,1,coauthor
586,603,2015,1,coauthor
586,604,2015,1,coauthor
586,605,2015,1,coauthor
586,606,2015,1,coauthor
587,588,2015,1,coauthor
587,592,2015,1,coauthor
587,596,2015,1,coauthor
587,601,2015,1,coauthor
587,602,2015,1,coauthor
587,603,2015,1,coauthor
587,605,2015,1,coauthor
587,606,2015,1,coauthor
588,592,2015,1,coauthor
588,596,2015,1,coauthor
588,601,2015,1,coauthor
588,602,2015,1,coauthor
588,603,2015,1,coauthor
588,604,2015,1,coauthor
588,605,2015,1,coauthor
588,606,2015,1,coauthor
592,596,2015,1,coauthor
592,601,2015,1,coauthor
592,602,2015,1,coauthor
592,603,2015,1,coauthor
592,604,2015,1,coauthor
592,605,2015,1,coauthor
592,606,2015,1,coauthor
596,601,2015,1,coauthor
596,602,2015,1,coauthor
596,603,2015,1,coauthor
596,604,2015,1,coauthor
596,605,2015,1,coauthor
596,606,2015,1,coauthor
601,602,2015,1,coauthor
601,603,2015,1,coauthor
601,604,2015,1,coauthor
601,605,2015,1,coauthor
601,606,2015,1,coauthor
602,603,2015,1,coauthor
602,604,2015,1,coauthor
602,605,2015,1,coauthor
602,606,2015,1,coauthor
603,604,2015,1,coauthor
603,605,2015,1,coauthor
603,606,2015,1,coauthor
604,605,2015,1,coauthor
604,606,2015,1,coauthor
605,606,2015,1,coauthor
72,137,2015,2,coauthor
72,550,2015,1,coauthor
137,550,2015,1,coauthor
72,369,2016,1,coauthor
137,369,2016,4,coauthor
84,320,2018,1,coauthor
84,400,2018,1,coauthor
320,400,2018,1,coauthor
155,177,2016,2,coauthor
155,328,2016,2,coauthor
177,328,2016,2,coauthor
239,291,2016,1,coauthor
239,316,2016,1,coauthor
291,316,2016,6,coauthor
283,290,2016,2,coauthor
283,291,2016,2,coauthor
283,316,2016,6,coauthor
283,464,2016,1,coauthor
290,291,2016,3,coauthor
290,316,2016,1,coauthor
290,464,2016,1,coauthor
291,464,2016,1,coauthor
316,464,2016,1,coauthor
209,290,2016,2,coauthor
209,291,2016,2,coauthor
137,350,2016,1,coauthor
260,350,2016,1,coauthor
350,429,2016,1,coauthor
326,539,2015,1,coauthor
34,283,2016,3,coauthor
34,316,2016,3,coauthor
153,173,2017,3,coauthor
153,372,2017,1,coauthor
173,372,2017,1,coauthor
453,477,2017,2,coauthor
1,130,2017,1,coauthor
1,290,2017,1,coauthor
1,293,2017,1,coauthor
1,417,2017,1,coauthor
1,527,2017,1,coauthor
1,554,2017,1,coauthor
130,290,2017,1,coauthor
130,293,2017,1,coauthor
130,417,2017,1,coauthor
130,527,2017,1,coauthor
130,554,2017,1,coauthor
290,293,2017,1,coauthor
290,417,2017,1,coauthor
290,527,2017,1,coauthor
290,554,2017,1,coauthor
293,417,2017,1,coauthor
293,527,2017,1,coauthor
293,554,2017,1,coauthor
417,527,2017,1,coauthor
417,554,2017,1,coauthor
527,554,2017,1,coauthor
29,152,2016,2,coauthor
29,395,2016,2,coauthor
29,468,2016,2,coauthor
152,395,2016,2,coauthor
152,468,2016,2,coauthor
395,468,2016,3,coauthor
380,515,2016,1,coauthor
156,264,2016,1,coauthor
156,438,2016,1,coauthor
156,553,2016,1,coauthor
98,567,2015,3,coauthor
77,361,2016,1,coauthor
77,598,2016,1,coauthor
361,598,2016,1,coauthor
116,377,2016,1,coauthor
116,511,2016,1,coauthor
238,377,2016,1,coauthor
238,511,2016,1,coauthor
262,377,2016,1,coauthor
262,511,2016,1,coauthor
377,511,2016,1,coauthor
74,138,2016,1,coauthor
74,563,2015,3,coauthor
138,563,2016,1,coauthor
23,215,2015,1,coauthor
23,379,2015,1,coauthor
23,529,2015,1,coauthor
379,529,2015,1,coauthor
175,515,2017,3,coauthor
175,516,2017,3,coauthor
515,516,2017,3,coauthor
72,152,2016,4,coauthor
72,173,2016,4,coauthor
72,251,2016,4,coauthor
152,173,2016,4,coauthor
152,251,2016,4,coauthor
173,251,2016,6,coauthor
100,252,2017,1,coauthor
100,545,2017,1,coauthor
252,545,2017,1,coauthor
442,477,2015,1,coauthor
357,370,2016,1,coauthor
357,469,2016,1,coauthor
370,469,2016,1,coauthor
114,160,2017,1,coauthor
114,291,2017,1,coauthor
114,316,2017,1,coauthor
160,291,2017,1,coauthor
160,316,2017,1,coauthor
79,193,2016,4,coauthor
79,226,2016,2,coauthor
79,401,2016,4,coauthor
116,193,2016,4,coauthor
116,226,2016,2,coauthor
116,401,2016,4,coauthor
193,226,2016,2,coauthor
193,401,2016,4,coauthor
226,401,2016,2,coauthor
48,164,2016,1,coauthor
48,290,2016,1,coauthor
48,556,2016,1,coauthor
48,566,2016,1,coauthor
164,290,2016,1,coauthor
164,556,2016,1,coauthor
164,566,2016,1,coauthor
290,556,2016,1,coauthor
290,566,2016,1,coauthor
556,566,2016,1,coauthor
62,119,2015,1,coauthor
62,169,2015,1,coauthor
62,400,2015,1,coauthor
62,530,2015,1,coauthor
62,570,2015,1,coauthor
119,169,2015,1,coauthor
119,400,2015,1,coauthor
119,530,2015,1,coauthor
119,570,2015,1,coauthor
169,400,2015,1,coauthor
169,530,2015,1,coauthor
169,570,2015,1,coauthor
400,530,2015,1,coauthor
400,570,2015,1,coauthor
530,570,2015,1,coauthor
197,290,2015,1,coauthor
290,412,2016,1,coauthor
14,15,2015,1,coauthor
14,139,2015,1,coauthor
14,142,2015,1,coauthor
14,157,2015,1,coauthor
14,343,2015,1,coauthor
14,358,2015,1,coauthor
15,139,2015,1,coauthor
15,142,2015,1,coauthor
15,157,2015,1,coauthor
15,343,2015,1,coauthor
15,358,2015,1,coauthor
139,142,2015,1,coauthor
139,157,2015,3,coauthor
139,358,2015,1,coauthor
142,157,2015,3,coauthor
142,343,2015,1,coauthor
142,358,2015,1,coauthor
157,343,2015,1,coauthor
157,358,2015,1,coauthor
343,358,2015,1,coauthor
134,172,2015,7,coauthor
100,114,2015,1,coauthor
100,171,2015,1,coauthor
114,171,2015,1,coauthor
68,91,2015,1,coauthor
68,100,2015,1,coauthor
68,103,2015,1,coauthor
91,100,2015,1,coauthor
91,103,2015,1,coauthor
100,103,2015,1,coauthor
98,405,2015,2,coauthor
405,567,2015,2,coauthor
23,190,2016,1,coauthor
23,196,2016,1,coauthor
190,196,2016,1,coauthor
344,368,2017,1,coauthor
13,86,2017,1,coauthor
13,87,2017,1,coauthor
13,92,2017,1,coauthor
13,154,2017,1,coauthor
13,182,2017,1,coauthor
13,216,2017,1,coauthor
13,288,2017,1,coauthor
13,307,2017,3,coauthor
13,310,2017,1,coauthor
13,436,2017,1,coauthor
13,458,2017,1,coauthor
13,496,2017,1,coauthor
13,597,2017,1,coauthor
86,87,2017,1,coauthor
86,92,2017,1,coauthor
86,154,2017,1,coauthor
86,182,2017,1,coauthor
86,216,2017,1,coauthor
86,288,2017,1,coauthor
86,307,2017,1,coauthor
86,310,2017,1,coauthor
86,436,2017,1,coauthor
86,458,2017,1,coauthor
86,496,2017,1,coauthor
86,597,2017,1,coauthor
87,92,2017,1,coauthor
87,154,2017,1,coauthor
87,182,2017,1,coauthor
87,216,2017,1,coauthor
87,288,2017,1,coauthor
87,307,2017,1,coauthor
87,310,2017,1,coauthor
87,436,2017,1,coauthor
87,458,2017,1,coauthor
87,496,2017,1,coauthor
87,597,2017,1,coauthor
92,154,2017,1,coauthor
92,182,2017,1,coauthor
92,216,2017,1,coauthor
92,288,2017,1,coauthor
92,307,2017,1,coauthor
92,310,2017,1,coauthor
92,436,2017,1,coauthor
92,458,2017,1,coauthor
92,496,2017,1,coauthor
92,597,2017,1,coauthor
154,182,2017,1,coauthor
154,216,2017,1,coauthor
154,288,2017,1,coauthor
154,307,2017,1,coauthor
154,310,2017,1,coauthor
154,436,2017,1,coauthor
154,458,2017,1,coauthor
154,496,2017,1,coauthor
154,597,2017,1,coauthor
182,216,2017,1,coauthor
182,288,2017,1,coauthor
182,307,2017,1,coauthor
182,310,2017,1,coauthor
182,436,2017,1,coauthor
182,458,2017,1,coauthor
182,496,2017,1,coauthor
182,597,2017,1,coauthor
216,288,2017,1,coauthor
216,307,2017,1,coauthor
216,310,2017,1,coauthor
216,458,2017,1,coauthor
216,496,2017,1,coauthor
216,597,2017,1,coauthor
288,307,2017,1,coauthor
288,310,2017,1,coauthor
288,436,2017,1,coauthor
288,458,2017,1,coauthor
288,496,2017,1,coauthor
288,597,2017,1,coauthor
307,310,2017,1,coauthor
307,436,2017,1,coauthor
307,458,2017,1,coauthor
307,496,2017,1,coauthor
307,597,2017,1,coauthor
310,436,2017,1,coauthor
310,458,2017,1,coauthor
310,496,2017,1,coauthor
310,597,2017,1,coauthor
436,458,2017,1,coauthor
436,496,2017,1,coauthor
436,597,2017,1,coauthor
458,496,2017,1,coauthor
458,597,2017,1,coauthor
496,597,2017,1,coauthor
283,334,2017,2,coauthor
283,445,2017,1,coauthor
334,445,2017,1,coauthor
80,137,2016,1,coauthor
80,173,2016,1,coauthor
80,235,2016,1,coauthor
80,236,2016,1,coauthor
80,314,2016,1,coauthor
80,346,2016,1,coauthor
80,430,2016,1,coauthor
80,433,2016,1,coauthor
80,446,2016,1,coauthor
137,173,2016,1,coauthor
137,235,2016,1,coauthor
137,236,2016,1,coauthor
